monthofyear,dayofmonth,weekday,Date,Hour,load,prevload,T
04,27,3,27-04-2011,16,3378.0,3310.0,69.67
04,27,3,27-04-2011,17,3378.0,3319.0,72.33
04,27,3,27-04-2011,18,3392.0,3394.0,71.0
04,27,3,27-04-2011,19,3389.0,3432.0,68.33
04,27,3,27-04-2011,20,3467.0,3473.0,67.0
04,27,3,27-04-2011,21,3499.0,3427.0,65.67
04,27,3,27-04-2011,22,3254.0,3164.0,64.67
04,27,3,27-04-2011,23,2922.0,2823.0,65.0
04,27,3,27-04-2011,24,2638.0,2569.0,65.0
04,28,4,28-04-2011,1,2454.0,2389.0,65.33
04,28,4,28-04-2011,2,2360.0,2295.0,63.67
04,28,4,28-04-2011,3,2314.0,2245.0,62.67
04,28,4,28-04-2011,4,2311.0,2249.0,62.67
04,28,4,28-04-2011,5,2390.0,2327.0,63.67
04,28,4,28-04-2011,6,2650.0,2605.0,63.0
04,28,4,28-04-2011,7,3058.0,3020.0,63.67
04,28,4,28-04-2011,8,3362.0,3313.0,64.33
04,28,4,28-04-2011,9,3443.0,3388.0,63.67
04,28,4,28-04-2011,10,3501.0,3425.0,65.67
04,28,4,28-04-2011,11,3544.0,3470.0,67.33
04,28,4,28-04-2011,12,3548.0,3450.0,69.33
04,28,4,28-04-2011,13,3535.0,3429.0,68.33
04,28,4,28-04-2011,14,3516.0,3439.0,66.33
04,28,4,28-04-2011,15,3495.0,3428.0,68.67
04,28,4,28-04-2011,16,3469.0,3378.0,67.67
04,28,4,28-04-2011,17,3485.0,3378.0,66.67
04,28,4,28-04-2011,18,3487.0,3392.0,65.0
04,28,4,28-04-2011,19,3443.0,3389.0,65.67
04,28,4,28-04-2011,20,3450.0,3467.0,64.33
04,28,4,28-04-2011,21,3478.0,3499.0,63.0
04,28,4,28-04-2011,22,3264.0,3254.0,60.0
04,28,4,28-04-2011,23,2932.0,2922.0,58.33
04,28,4,28-04-2011,24,2614.0,2638.0,58.0
04,29,5,29-04-2011,1,2409.0,2454.0,57.0
04,29,5,29-04-2011,2,2305.0,2360.0,56.33
04,29,5,29-04-2011,3,2259.0,2314.0,54.0
04,29,5,29-04-2011,4,2247.0,2311.0,52.0
04,29,5,29-04-2011,5,2329.0,2390.0,49.67
04,29,5,29-04-2011,6,2556.0,2650.0,48.0
04,29,5,29-04-2011,7,2891.0,3058.0,46.33
04,29,5,29-04-2011,8,3166.0,3362.0,50.0
04,29,5,29-04-2011,9,3257.0,3443.0,53.33
04,29,5,29-04-2011,10,3331.0,3501.0,56.67
04,29,5,29-04-2011,11,3353.0,3544.0,60.33
04,29,5,29-04-2011,12,3366.0,3548.0,61.33
04,29,5,29-04-2011,13,3335.0,3535.0,63.33
04,29,5,29-04-2011,14,3319.0,3516.0,62.67
04,29,5,29-04-2011,15,3262.0,3495.0,63.0
04,29,5,29-04-2011,16,3213.0,3469.0,62.0
04,29,5,29-04-2011,17,3180.0,3485.0,61.67
04,29,5,29-04-2011,18,3173.0,3487.0,60.0
04,29,5,29-04-2011,19,3135.0,3443.0,59.67
04,29,5,29-04-2011,20,3163.0,3450.0,58.0
04,29,5,29-04-2011,21,3223.0,3478.0,55.67
04,29,5,29-04-2011,22,3058.0,3264.0,55.0
04,29,5,29-04-2011,23,2770.0,2932.0,54.0
04,29,5,29-04-2011,24,2520.0,2614.0,52.0
04,30,6,30-04-2011,1,2338.0,2409.0,51.33
04,30,6,30-04-2011,2,2231.0,2305.0,50.67
04,30,6,30-04-2011,3,2170.0,2259.0,50.0
04,30,6,30-04-2011,4,2148.0,2247.0,49.67
04,30,6,30-04-2011,5,2182.0,2329.0,48.0
04,30,6,30-04-2011,6,2281.0,2556.0,46.67
04,30,6,30-04-2011,7,2438.0,2891.0,46.0
04,30,6,30-04-2011,8,2698.0,3166.0,47.0
04,30,6,30-04-2011,9,2915.0,3257.0,49.67
04,30,6,30-04-2011,10,3027.0,3331.0,51.33
04,30,6,30-04-2011,11,3029.0,3353.0,53.33
04,30,6,30-04-2011,12,3027.0,3366.0,54.33
04,30,6,30-04-2011,13,2985.0,3335.0,56.0
04,30,6,30-04-2011,14,2923.0,3319.0,57.33
04,30,6,30-04-2011,15,2865.0,3262.0,58.0
04,30,6,30-04-2011,16,2848.0,3213.0,61.0
04,30,6,30-04-2011,17,2879.0,3180.0,61.67
04,30,6,30-04-2011,18,2934.0,3173.0,62.0
04,30,6,30-04-2011,19,2946.0,3135.0,60.0
04,30,6,30-04-2011,20,2979.0,3163.0,58.67
04,30,6,30-04-2011,21,3093.0,3223.0,55.33
04,30,6,30-04-2011,22,2948.0,3058.0,52.0
04,30,6,30-04-2011,23,2693.0,2770.0,49.0
04,30,6,30-04-2011,24,2466.0,2520.0,46.67
05,01,7,01-05-2011,1,2298.0,2338.0,44.33
05,01,7,01-05-2011,2,2203.0,2231.0,44.33
05,01,7,01-05-2011,3,2163.0,2170.0,40.33
05,01,7,01-05-2011,4,2157.0,2148.0,41.0
05,01,7,01-05-2011,5,2165.0,2182.0,38.33
05,01,7,01-05-2011,6,2205.0,2281.0,38.33
05,01,7,01-05-2011,7,2326.0,2438.0,36.67
05,01,7,01-05-2011,8,2548.0,2698.0,40.67
05,01,7,01-05-2011,9,2768.0,2915.0,45.67
05,01,7,01-05-2011,10,2914.0,3027.0,51.0
05,01,7,01-05-2011,11,2941.0,3029.0,54.33
05,01,7,01-05-2011,12,2939.0,3027.0,57.67
05,01,7,01-05-2011,13,2906.0,2985.0,60.67
05,01,7,01-05-2011,14,2858.0,2923.0,61.0
05,01,7,01-05-2011,15,2824.0,2865.0,62.33
05,01,7,01-05-2011,16,2835.0,2848.0,62.33
05,01,7,01-05-2011,17,2890.0,2879.0,63.67
05,01,7,01-05-2011,18,3000.0,2934.0,63.0
05,01,7,01-05-2011,19,3016.0,2946.0,60.67
05,01,7,01-05-2011,20,3102.0,2979.0,58.0
05,01,7,01-05-2011,21,3215.0,3093.0,55.0
05,01,7,01-05-2011,22,3000.0,2948.0,52.67
05,01,7,01-05-2011,23,2689.0,2693.0,48.33
05,01,7,01-05-2011,24,2451.0,2466.0,47.0
05,02,1,02-05-2011,1,2281.0,2298.0,46.33
05,02,1,02-05-2011,2,2198.0,2203.0,46.0
05,02,1,02-05-2011,3,2171.0,2163.0,44.0
05,02,1,02-05-2011,4,2185.0,2157.0,42.0
05,02,1,02-05-2011,5,2279.0,2165.0,40.67
05,02,1,02-05-2011,6,2550.0,2205.0,39.67
05,02,1,02-05-2011,7,2978.0,2326.0,40.0
05,02,1,02-05-2011,8,3222.0,2548.0,43.67
05,02,1,02-05-2011,9,3261.0,2768.0,47.67
05,02,1,02-05-2011,10,3309.0,2914.0,52.0
05,02,1,02-05-2011,11,3386.0,2941.0,56.33
05,02,1,02-05-2011,12,3394.0,2939.0,59.0
05,02,1,02-05-2011,13,3373.0,2906.0,60.0
05,02,1,02-05-2011,14,3380.0,2858.0,62.33
05,02,1,02-05-2011,15,3338.0,2824.0,63.67
05,02,1,02-05-2011,16,3285.0,2835.0,64.0
05,02,1,02-05-2011,17,3283.0,2890.0,64.0
05,02,1,02-05-2011,18,3333.0,3000.0,62.67
05,02,1,02-05-2011,19,3369.0,3016.0,59.67
05,02,1,02-05-2011,20,3426.0,3102.0,58.0
05,02,1,02-05-2011,21,3437.0,3215.0,56.67
05,02,1,02-05-2011,22,3167.0,3000.0,55.67
05,02,1,02-05-2011,23,2816.0,2689.0,55.33
05,02,1,02-05-2011,24,2542.0,2451.0,55.33
05,03,2,03-05-2011,1,2374.0,2281.0,54.33
05,03,2,03-05-2011,2,2277.0,2198.0,54.0
05,03,2,03-05-2011,3,2225.0,2171.0,53.33
05,03,2,03-05-2011,4,2234.0,2185.0,52.33
05,03,2,03-05-2011,5,2311.0,2279.0,51.67
05,03,2,03-05-2011,6,2572.0,2550.0,51.33
05,03,2,03-05-2011,7,3002.0,2978.0,51.33
05,03,2,03-05-2011,8,3276.0,3222.0,52.0
05,03,2,03-05-2011,9,3342.0,3261.0,53.0
05,03,2,03-05-2011,10,3373.0,3309.0,54.67
05,03,2,03-05-2011,11,3415.0,3386.0,55.67
05,03,2,03-05-2011,12,3439.0,3394.0,57.67
05,03,2,03-05-2011,13,3414.0,3373.0,58.67
05,03,2,03-05-2011,14,3422.0,3380.0,57.67
05,03,2,03-05-2011,15,3368.0,3338.0,57.0
05,03,2,03-05-2011,16,3348.0,3285.0,56.33
05,03,2,03-05-2011,17,3364.0,3283.0,55.0
05,03,2,03-05-2011,18,3407.0,3333.0,53.0
05,03,2,03-05-2011,19,3415.0,3369.0,53.0
05,03,2,03-05-2011,20,3440.0,3426.0,52.0
05,03,2,03-05-2011,21,3479.0,3437.0,51.0
05,03,2,03-05-2011,22,3231.0,3167.0,50.33
05,03,2,03-05-2011,23,2872.0,2816.0,50.67
05,03,2,03-05-2011,24,2586.0,2542.0,50.67
05,04,3,04-05-2011,1,2418.0,2374.0,50.67
05,04,3,04-05-2011,2,2310.0,2277.0,49.33
05,04,3,04-05-2011,3,2254.0,2225.0,49.67
05,04,3,04-05-2011,4,2262.0,2234.0,49.33
05,04,3,04-05-2011,5,2339.0,2311.0,49.0
05,04,3,04-05-2011,6,2600.0,2572.0,49.33
05,04,3,04-05-2011,7,3058.0,3002.0,49.33
05,04,3,04-05-2011,8,3345.0,3276.0,48.67
05,04,3,04-05-2011,9,3413.0,3342.0,49.0
05,04,3,04-05-2011,10,3474.0,3373.0,49.67
05,04,3,04-05-2011,11,3507.0,3415.0,50.33
05,04,3,04-05-2011,12,3509.0,3439.0,50.33
05,04,3,04-05-2011,13,3486.0,3414.0,50.33
05,04,3,04-05-2011,14,3481.0,3422.0,50.67
05,04,3,04-05-2011,15,3436.0,3368.0,51.67
05,04,3,04-05-2011,16,3424.0,3348.0,51.0
05,04,3,04-05-2011,17,3473.0,3364.0,50.33
05,04,3,04-05-2011,18,3556.0,3407.0,49.67
05,04,3,04-05-2011,19,3545.0,3415.0,49.0
05,04,3,04-05-2011,20,3512.0,3440.0,48.67
05,04,3,04-05-2011,21,3467.0,3479.0,48.33
05,04,3,04-05-2011,22,3215.0,3231.0,47.33
05,04,3,04-05-2011,23,2856.0,2872.0,46.67
05,04,3,04-05-2011,24,2569.0,2586.0,46.33
05,05,4,05-05-2011,1,2404.0,2418.0,45.67
05,05,4,05-05-2011,2,2320.0,2310.0,44.67
05,05,4,05-05-2011,3,2277.0,2254.0,44.33
05,05,4,05-05-2011,4,2275.0,2262.0,43.33
05,05,4,05-05-2011,5,2377.0,2339.0,42.67
05,05,4,05-05-2011,6,2613.0,2600.0,43.0
05,05,4,05-05-2011,7,3051.0,3058.0,42.67
05,05,4,05-05-2011,8,3317.0,3345.0,43.33
05,05,4,05-05-2011,9,3368.0,3413.0,43.67
05,05,4,05-05-2011,10,3392.0,3474.0,45.33
05,05,4,05-05-2011,11,3412.0,3507.0,46.0
05,05,4,05-05-2011,12,3414.0,3509.0,47.0
05,05,4,05-05-2011,13,3360.0,3486.0,48.67
05,05,4,05-05-2011,14,3329.0,3481.0,49.67
05,05,4,05-05-2011,15,3287.0,3436.0,50.33
05,05,4,05-05-2011,16,3262.0,3424.0,48.67
05,05,4,05-05-2011,17,3289.0,3473.0,49.0
05,05,4,05-05-2011,18,3336.0,3556.0,49.0
05,05,4,05-05-2011,19,3338.0,3545.0,48.0
05,05,4,05-05-2011,20,3373.0,3512.0,47.67
05,05,4,05-05-2011,21,3446.0,3467.0,46.0
05,05,4,05-05-2011,22,3224.0,3215.0,44.67
05,05,4,05-05-2011,23,2884.0,2856.0,43.67
05,05,4,05-05-2011,24,2609.0,2569.0,42.67
05,06,5,06-05-2011,1,2424.0,2404.0,41.33
05,06,5,06-05-2011,2,2339.0,2320.0,40.33
05,06,5,06-05-2011,3,2300.0,2277.0,40.33
05,06,5,06-05-2011,4,2300.0,2275.0,40.67
05,06,5,06-05-2011,5,2371.0,2377.0,39.67
05,06,5,06-05-2011,6,2603.0,2613.0,38.33
05,06,5,06-05-2011,7,3023.0,3051.0,37.67
05,06,5,06-05-2011,8,3267.0,3317.0,41.33
05,06,5,06-05-2011,9,3302.0,3368.0,46.67
05,06,5,06-05-2011,10,3329.0,3392.0,51.33
05,06,5,06-05-2011,11,3345.0,3412.0,55.67
05,06,5,06-05-2011,12,3341.0,3414.0,59.0
05,06,5,06-05-2011,13,3304.0,3360.0,62.0
05,06,5,06-05-2011,14,3275.0,3329.0,64.33
05,06,5,06-05-2011,15,3224.0,3287.0,66.67
05,06,5,06-05-2011,16,3180.0,3262.0,66.67
05,06,5,06-05-2011,17,3163.0,3289.0,65.0
05,06,5,06-05-2011,18,3158.0,3336.0,64.33
05,06,5,06-05-2011,19,3133.0,3338.0,63.33
05,06,5,06-05-2011,20,3152.0,3373.0,61.33
05,06,5,06-05-2011,21,3265.0,3446.0,57.33
05,06,5,06-05-2011,22,3109.0,3224.0,54.0
05,06,5,06-05-2011,23,2824.0,2884.0,55.33
05,06,5,06-05-2011,24,2546.0,2609.0,53.67
05,07,6,07-05-2011,1,2362.0,2424.0,50.67
05,07,6,07-05-2011,2,2262.0,2339.0,50.0
05,07,6,07-05-2011,3,2198.0,2300.0,48.0
05,07,6,07-05-2011,4,2189.0,2300.0,47.0
05,07,6,07-05-2011,5,2203.0,2371.0,46.33
05,07,6,07-05-2011,6,2290.0,2603.0,43.67
05,07,6,07-05-2011,7,2470.0,3023.0,44.0
05,07,6,07-05-2011,8,2739.0,3267.0,47.0
05,07,6,07-05-2011,9,2954.0,3302.0,49.67
05,07,6,07-05-2011,10,3053.0,3329.0,56.33
05,07,6,07-05-2011,11,3083.0,3345.0,58.0
05,07,6,07-05-2011,12,3067.0,3341.0,61.33
05,07,6,07-05-2011,13,3027.0,3304.0,64.0
05,07,6,07-05-2011,14,2994.0,3275.0,65.33
05,07,6,07-05-2011,15,2969.0,3224.0,63.0
05,07,6,07-05-2011,16,2952.0,3180.0,60.33
05,07,6,07-05-2011,17,2985.0,3163.0,61.0
05,07,6,07-05-2011,18,3035.0,3158.0,62.67
05,07,6,07-05-2011,19,3027.0,3133.0,60.67
05,07,6,07-05-2011,20,3060.0,3152.0,58.67
05,07,6,07-05-2011,21,3135.0,3265.0,56.0
05,07,6,07-05-2011,22,2992.0,3109.0,55.33
05,07,6,07-05-2011,23,2734.0,2824.0,53.0
05,07,6,07-05-2011,24,2503.0,2546.0,52.0
05,08,7,08-05-2011,1,2322.0,2362.0,50.67
05,08,7,08-05-2011,2,2227.0,2262.0,50.33
05,08,7,08-05-2011,3,2181.0,2198.0,49.67
05,08,7,08-05-2011,4,2149.0,2189.0,48.0
05,08,7,08-05-2011,5,2167.0,2203.0,47.33
05,08,7,08-05-2011,6,2222.0,2290.0,47.0
05,08,7,08-05-2011,7,2348.0,2470.0,47.33
05,08,7,08-05-2011,8,2599.0,2739.0,49.33
05,08,7,08-05-2011,9,2838.0,2954.0,51.67
05,08,7,08-05-2011,10,2986.0,3053.0,55.33
05,08,7,08-05-2011,11,3020.0,3083.0,58.0
05,08,7,08-05-2011,12,3004.0,3067.0,59.0
05,08,7,08-05-2011,13,2952.0,3027.0,61.67
05,08,7,08-05-2011,14,2913.0,2994.0,62.33
05,08,7,08-05-2011,15,2859.0,2969.0,60.67
05,08,7,08-05-2011,16,2861.0,2952.0,57.67
05,08,7,08-05-2011,17,2916.0,2985.0,58.67
05,08,7,08-05-2011,18,2998.0,3035.0,57.67
05,08,7,08-05-2011,19,3035.0,3027.0,56.67
05,08,7,08-05-2011,20,3079.0,3060.0,55.33
05,08,7,08-05-2011,21,3196.0,3135.0,54.33
05,08,7,08-05-2011,22,3006.0,2992.0,52.33
05,08,7,08-05-2011,23,2702.0,2734.0,51.0
05,08,7,08-05-2011,24,2471.0,2503.0,49.67
05,09,1,09-05-2011,1,2322.0,2322.0,49.33
05,09,1,09-05-2011,2,2257.0,2227.0,48.33
05,09,1,09-05-2011,3,2216.0,2181.0,49.0
05,09,1,09-05-2011,4,2230.0,2149.0,48.67
05,09,1,09-05-2011,5,2333.0,2167.0,47.33
05,09,1,09-05-2011,6,2569.0,2222.0,46.33
05,09,1,09-05-2011,7,3006.0,2348.0,45.33
05,09,1,09-05-2011,8,3259.0,2599.0,48.33
05,09,1,09-05-2011,9,3331.0,2838.0,52.67
05,09,1,09-05-2011,10,3383.0,2986.0,56.0
05,09,1,09-05-2011,11,3416.0,3020.0,57.0
05,09,1,09-05-2011,12,3420.0,3004.0,59.33
05,09,1,09-05-2011,13,3391.0,2952.0,62.0
05,09,1,09-05-2011,14,3387.0,2913.0,62.67
05,09,1,09-05-2011,15,3347.0,2859.0,63.0
05,09,1,09-05-2011,16,3316.0,2861.0,64.0
05,09,1,09-05-2011,17,3316.0,2916.0,64.0
05,09,1,09-05-2011,18,3359.0,2998.0,65.0
05,09,1,09-05-2011,19,3369.0,3035.0,63.67
05,09,1,09-05-2011,20,3402.0,3079.0,63.0
05,09,1,09-05-2011,21,3453.0,3196.0,61.67
05,09,1,09-05-2011,22,3216.0,3006.0,58.67
05,09,1,09-05-2011,23,2875.0,2702.0,57.67
05,09,1,09-05-2011,24,2583.0,2471.0,56.67
05,10,2,10-05-2011,1,2400.0,2322.0,56.0
05,10,2,10-05-2011,2,2314.0,2257.0,54.33
05,10,2,10-05-2011,3,2277.0,2216.0,52.0
05,10,2,10-05-2011,4,2280.0,2230.0,51.33
05,10,2,10-05-2011,5,2369.0,2333.0,49.33
05,10,2,10-05-2011,6,2613.0,2569.0,48.0
05,10,2,10-05-2011,7,3035.0,3006.0,47.67
05,10,2,10-05-2011,8,3293.0,3259.0,49.0
05,10,2,10-05-2011,9,3351.0,3331.0,51.33
05,10,2,10-05-2011,10,3397.0,3383.0,52.33
05,10,2,10-05-2011,11,3419.0,3416.0,54.0
05,10,2,10-05-2011,12,3451.0,3420.0,55.0
05,10,2,10-05-2011,13,3435.0,3391.0,57.33
05,10,2,10-05-2011,14,3429.0,3387.0,58.33
05,10,2,10-05-2011,15,3406.0,3347.0,58.67
05,10,2,10-05-2011,16,3376.0,3316.0,58.67
05,10,2,10-05-2011,17,3402.0,3316.0,58.67
05,10,2,10-05-2011,18,3443.0,3359.0,57.0
05,10,2,10-05-2011,19,3447.0,3369.0,58.0
05,10,2,10-05-2011,20,3478.0,3402.0,57.0
05,10,2,10-05-2011,21,3495.0,3453.0,56.0
05,10,2,10-05-2011,22,3265.0,3216.0,54.0
05,10,2,10-05-2011,23,2904.0,2875.0,52.67
05,10,2,10-05-2011,24,2623.0,2583.0,52.0
05,11,3,11-05-2011,1,2439.0,2400.0,51.0
05,11,3,11-05-2011,2,2355.0,2314.0,50.33
05,11,3,11-05-2011,3,2304.0,2277.0,49.33
05,11,3,11-05-2011,4,2304.0,2280.0,49.33
05,11,3,11-05-2011,5,2383.0,2369.0,48.0
05,11,3,11-05-2011,6,2634.0,2613.0,47.33
05,11,3,11-05-2011,7,3090.0,3035.0,47.67
05,11,3,11-05-2011,8,3405.0,3293.0,49.0
05,11,3,11-05-2011,9,3464.0,3351.0,50.67
05,11,3,11-05-2011,10,3494.0,3397.0,52.67
05,11,3,11-05-2011,11,3508.0,3419.0,53.33
05,11,3,11-05-2011,12,3490.0,3451.0,56.33
05,11,3,11-05-2011,13,3449.0,3435.0,59.0
05,11,3,11-05-2011,14,3443.0,3429.0,62.67
05,11,3,11-05-2011,15,3405.0,3406.0,62.67
05,11,3,11-05-2011,16,3369.0,3376.0,65.33
05,11,3,11-05-2011,17,3382.0,3402.0,65.0
05,11,3,11-05-2011,18,3413.0,3443.0,66.33
05,11,3,11-05-2011,19,3414.0,3447.0,64.33
05,11,3,11-05-2011,20,3431.0,3478.0,62.67
05,11,3,11-05-2011,21,3498.0,3495.0,60.67
05,11,3,11-05-2011,22,3276.0,3265.0,58.33
05,11,3,11-05-2011,23,2934.0,2904.0,56.0
05,11,3,11-05-2011,24,2623.0,2623.0,54.67
05,12,4,12-05-2011,1,2440.0,2439.0,52.0
05,12,4,12-05-2011,2,2355.0,2355.0,50.67
05,12,4,12-05-2011,3,2310.0,2304.0,50.0
05,12,4,12-05-2011,4,2311.0,2304.0,48.33
05,12,4,12-05-2011,5,2379.0,2383.0,47.67
05,12,4,12-05-2011,6,2613.0,2634.0,45.33
05,12,4,12-05-2011,7,3053.0,3090.0,45.67
05,12,4,12-05-2011,8,3298.0,3405.0,48.0
05,12,4,12-05-2011,9,3342.0,3464.0,51.33
05,12,4,12-05-2011,10,3401.0,3494.0,54.33
05,12,4,12-05-2011,11,3440.0,3508.0,56.0
05,12,4,12-05-2011,12,3428.0,3490.0,58.67
05,12,4,12-05-2011,13,3393.0,3449.0,59.67
05,12,4,12-05-2011,14,3390.0,3443.0,62.33
05,12,4,12-05-2011,15,3355.0,3405.0,63.67
05,12,4,12-05-2011,16,3329.0,3369.0,65.67
05,12,4,12-05-2011,17,3328.0,3382.0,66.33
05,12,4,12-05-2011,18,3333.0,3413.0,68.0
05,12,4,12-05-2011,19,3317.0,3414.0,67.0
05,12,4,12-05-2011,20,3336.0,3431.0,65.33
05,12,4,12-05-2011,21,3454.0,3498.0,61.33
05,12,4,12-05-2011,22,3263.0,3276.0,57.67
05,12,4,12-05-2011,23,2938.0,2934.0,55.33
05,12,4,12-05-2011,24,2630.0,2623.0,52.33
05,13,5,13-05-2011,1,2428.0,2440.0,51.0
05,13,5,13-05-2011,2,2325.0,2355.0,49.33
05,13,5,13-05-2011,3,2274.0,2310.0,48.67
05,13,5,13-05-2011,4,2264.0,2311.0,47.67
05,13,5,13-05-2011,5,2342.0,2379.0,47.0
05,13,5,13-05-2011,6,2562.0,2613.0,46.67
05,13,5,13-05-2011,7,2974.0,3053.0,46.67
05,13,5,13-05-2011,8,3250.0,3298.0,49.67
05,13,5,13-05-2011,9,3339.0,3342.0,54.67
05,13,5,13-05-2011,10,3390.0,3401.0,58.67
05,13,5,13-05-2011,11,3425.0,3440.0,61.33
05,13,5,13-05-2011,12,3428.0,3428.0,64.0
05,13,5,13-05-2011,13,3403.0,3393.0,66.67
05,13,5,13-05-2011,14,3385.0,3390.0,68.0
05,13,5,13-05-2011,15,3339.0,3355.0,69.0
05,13,5,13-05-2011,16,3288.0,3329.0,68.67
05,13,5,13-05-2011,17,3270.0,3328.0,69.67
05,13,5,13-05-2011,18,3234.0,3333.0,67.33
05,13,5,13-05-2011,19,3188.0,3317.0,65.0
05,13,5,13-05-2011,20,3176.0,3336.0,62.0
05,13,5,13-05-2011,21,3287.0,3454.0,58.33
05,13,5,13-05-2011,22,3160.0,3263.0,56.33
05,13,5,13-05-2011,23,2864.0,2938.0,54.33
05,13,5,13-05-2011,24,2577.0,2630.0,53.33
05,14,6,14-05-2011,1,2375.0,2428.0,52.33
05,14,6,14-05-2011,2,2268.0,2325.0,51.33
05,14,6,14-05-2011,3,2206.0,2274.0,50.0
05,14,6,14-05-2011,4,2187.0,2264.0,50.67
05,14,6,14-05-2011,5,2209.0,2342.0,51.0
05,14,6,14-05-2011,6,2267.0,2562.0,51.0
05,14,6,14-05-2011,7,2435.0,2974.0,51.33
05,14,6,14-05-2011,8,2720.0,3250.0,52.67
05,14,6,14-05-2011,9,2982.0,3339.0,54.67
05,14,6,14-05-2011,10,3098.0,3390.0,56.33
05,14,6,14-05-2011,11,3146.0,3425.0,56.67
05,14,6,14-05-2011,12,3150.0,3428.0,57.33
05,14,6,14-05-2011,13,3111.0,3403.0,58.33
05,14,6,14-05-2011,14,3075.0,3385.0,58.0
05,14,6,14-05-2011,15,3050.0,3339.0,58.67
05,14,6,14-05-2011,16,3050.0,3288.0,57.0
05,14,6,14-05-2011,17,3099.0,3270.0,56.33
05,14,6,14-05-2011,18,3177.0,3234.0,55.33
05,14,6,14-05-2011,19,3211.0,3188.0,55.0
05,14,6,14-05-2011,20,3206.0,3176.0,53.67
05,14,6,14-05-2011,21,3168.0,3287.0,53.0
05,14,6,14-05-2011,22,3008.0,3160.0,51.0
05,14,6,14-05-2011,23,2749.0,2864.0,50.0
05,14,6,14-05-2011,24,2510.0,2577.0,49.67
05,15,7,15-05-2011,1,2331.0,2375.0,49.67
05,15,7,15-05-2011,2,2247.0,2268.0,49.67
05,15,7,15-05-2011,3,2191.0,2206.0,49.67
05,15,7,15-05-2011,4,2172.0,2187.0,50.0
05,15,7,15-05-2011,5,2172.0,2209.0,50.33
05,15,7,15-05-2011,6,2225.0,2267.0,50.67
05,15,7,15-05-2011,7,2354.0,2435.0,50.67
05,15,7,15-05-2011,8,2601.0,2720.0,50.67
05,15,7,15-05-2011,9,2866.0,2982.0,51.33
05,15,7,15-05-2011,10,3059.0,3098.0,52.0
05,15,7,15-05-2011,11,3190.0,3146.0,52.67
05,15,7,15-05-2011,12,3254.0,3150.0,53.33
05,15,7,15-05-2011,13,3272.0,3111.0,53.67
05,15,7,15-05-2011,14,3248.0,3075.0,54.0
05,15,7,15-05-2011,15,3211.0,3050.0,51.33
05,15,7,15-05-2011,16,3229.0,3050.0,52.0
05,15,7,15-05-2011,17,3305.0,3099.0,52.33
05,15,7,15-05-2011,18,3409.0,3177.0,52.0
05,15,7,15-05-2011,19,3411.0,3211.0,51.67
05,15,7,15-05-2011,20,3382.0,3206.0,50.67
05,15,7,15-05-2011,21,3318.0,3168.0,50.0
05,15,7,15-05-2011,22,3061.0,3008.0,49.67
05,15,7,15-05-2011,23,2756.0,2749.0,49.67
05,15,7,15-05-2011,24,2523.0,2510.0,49.33
05,16,1,16-05-2011,1,2363.0,2331.0,49.67
05,16,1,16-05-2011,2,2281.0,2247.0,49.33
05,16,1,16-05-2011,3,2248.0,2191.0,49.0
05,16,1,16-05-2011,4,2250.0,2172.0,48.67
05,16,1,16-05-2011,5,2342.0,2172.0,48.67
05,16,1,16-05-2011,6,2600.0,2225.0,48.67
05,16,1,16-05-2011,7,3069.0,2354.0,48.33
05,16,1,16-05-2011,8,3372.0,2601.0,48.67
05,16,1,16-05-2011,9,3465.0,2866.0,49.33
05,16,1,16-05-2011,10,3542.0,3059.0,49.67
05,16,1,16-05-2011,11,3620.0,3190.0,49.33
05,16,1,16-05-2011,12,3631.0,3254.0,49.67
05,16,1,16-05-2011,13,3589.0,3272.0,49.67
05,16,1,16-05-2011,14,3569.0,3248.0,50.67
05,16,1,16-05-2011,15,3514.0,3211.0,50.33
05,16,1,16-05-2011,16,3483.0,3229.0,50.0
05,16,1,16-05-2011,17,3511.0,3305.0,50.67
05,16,1,16-05-2011,18,3601.0,3409.0,50.67
05,16,1,16-05-2011,19,3620.0,3411.0,49.33
05,16,1,16-05-2011,20,3602.0,3382.0,48.67
05,16,1,16-05-2011,21,3546.0,3318.0,48.0
05,16,1,16-05-2011,22,3289.0,3061.0,47.67
05,16,1,16-05-2011,23,2915.0,2756.0,47.67
05,16,1,16-05-2011,24,2624.0,2523.0,47.0
05,17,2,17-05-2011,1,2453.0,2363.0,47.0
05,17,2,17-05-2011,2,2361.0,2281.0,46.33
05,17,2,17-05-2011,3,2312.0,2248.0,46.0
05,17,2,17-05-2011,4,2306.0,2250.0,45.67
05,17,2,17-05-2011,5,2386.0,2342.0,45.33
05,17,2,17-05-2011,6,2643.0,2600.0,45.0
05,17,2,17-05-2011,7,3093.0,3069.0,45.0
05,17,2,17-05-2011,8,3396.0,3372.0,45.33
05,17,2,17-05-2011,9,3466.0,3465.0,45.33
05,17,2,17-05-2011,10,3516.0,3542.0,46.33
05,17,2,17-05-2011,11,3564.0,3620.0,47.0
05,17,2,17-05-2011,12,3577.0,3631.0,47.67
05,17,2,17-05-2011,13,3560.0,3589.0,48.67
05,17,2,17-05-2011,14,3526.0,3569.0,50.67
05,17,2,17-05-2011,15,3483.0,3514.0,52.0
05,17,2,17-05-2011,16,3464.0,3483.0,52.67
